year,avgTemp,minTemp,maxTemp,rainFall,avgPrice,ds,y
20141019,15.1,7.1,22.8,0,2507,2014-10-19,2507
20141020,16.6,14.1,18.6,18.4,2440,2014-10-20,2440
20141021,15.9,13.2,18.8,41.6,2425,2014-10-21,2425
20141022,13.2,9.7,16.8,13.7,2432,2014-10-22,2432
20141023,12.5,7.7,19.3,0,2438,2014-10-23,2438
20141024,13.8,8.3,21.5,0,2410,2014-10-24,2410
20141025,14.6,9.3,23.1,0,2410,2014-10-25,2410
20141026,15.5,8.9,22.6,0.1,2410,2014-10-26,2410
20141027,12.5,6.8,18.5,0,2280,2014-10-27,2280
20141028,10,3.4,19.2,0,2263,2014-10-28,2263
20141029,11.2,4.6,20,0,2234,2014-10-29,2234
20141030,12.8,6.2,19.9,0,2282,2014-10-30,2282
20141031,12.9,11.1,15.1,23.6,2279,2014-10-31,2279
20141101,15.1,12.5,18.3,1.9,2279,2014-11-01,2279
20141102,12.3,8.7,15.6,2,2279,2014-11-02,2279
20141103,8.8,3.6,14.2,0,2296,2014-11-03,2296
20141104,9.2,2.6,17.8,0,2289,2014-11-04,2289
20141105,10.3,3.4,18.6,0,2199,2014-11-05,2199
20141106,12.3,7.5,18.9,0.1,2119,2014-11-06,2119
20141107,10.3,5.5,16.2,2.4,2091,2014-11-07,2091
20141108,11.2,7.7,15.4,0.5,2091,2014-11-08,2091
20141109,10.8,5.3,16.6,0,2091,2014-11-09,2091
20141110,8.6,2.6,17.2,0,2038,2014-11-10,2038
20141111,9,2.3,16.2,0.4,2079,2014-11-11,2079
20141112,8.6,3.3,12.9,2.2,2052,2014-11-12,2052
20141113,2.8,-0.3,6.4,0.1,1820,2014-11-13,1820
20141114,5.2,-0.5,11.3,0.2,1791,2014-11-14,1791
20141115,5.6,0.2,11.9,0,1791,2014-11-15,1791
20141116,7.7,3.2,14,0.2,1791,2014-11-16,1791
20141117,7.1,2.9,12,0.5,1837,2014-11-17,1837
20141118,5.4,0.6,12,0,1829,2014-11-18,1829
20141119,4.8,-1.7,13.1,0,1832,2014-11-19,1832
20141120,6.2,-0.2,14.8,0,1868,2014-11-20,1868
20141121,8.1,1.4,16.2,0,1889,2014-11-21,1889
20141122,9.3,3.7,15.8,1,1889,2014-11-22,1889
20141123,8.9,4.1,13.9,0,1889,2014-11-23,1889
20141124,9.7,8.1,11.5,28.1,1867,2014-11-24,1867
20141125,10.2,7.4,13.3,1.7,1853,2014-11-25,1853
20141126,9.4,5.5,14.9,0.1,1894,2014-11-26,1894
20141127,8.5,3.6,15.9,0,1937,2014-11-27,1937
20141128,9.5,5.2,12.6,5.9,1937,2014-11-28,1937
20141129,10.3,6.6,15,0,1937,2014-11-29,1937
20141130,9.9,6.8,11.9,9.5,1937,2014-11-30,1937
20141201,2.7,-3.1,10.7,1.8,1937,2014-12-01,1937
20141202,-2.6,-5.1,0.6,0.7,1937,2014-12-02,1937
20141203,0.7,-4.4,4.1,2.3,1937,2014-12-03,1937
20141204,-0.4,-3.4,3.1,1.6,1850,2014-12-04,1850
20141205,-3.1,-5.9,0.5,1.3,1782,2014-12-05,1782
20141206,-2.3,-6.3,1.9,0.2,1782,2014-12-06,1782
20141207,-1.4,-5.1,3.5,0,1782,2014-12-07,1782
20141208,0.2,-3.8,5.2,1.9,1825,2014-12-08,1825
20141209,-0.9,-6.1,5.8,0,1839,2014-12-09,1839
20141210,3.3,-2.3,7.8,0.4,1845,2014-12-10,1845
20141211,2.5,-1.9,6.1,0.2,1862,2014-12-11,1862
20141212,-0.2,-3.4,3.6,1,1862,2014-12-12,1862
20141213,-2.3,-5.2,0.8,0.7,1862,2014-12-13,1862
20141214,-1.6,-6.9,3.4,0,1862,2014-12-14,1862
20141215,2,-2.6,5.8,2.2,1899,2014-12-15,1899
20141216,-1.1,-6,4.2,5,1880,2014-12-16,1880
20141217,-6,-8.7,-3.2,1.9,1886,2014-12-17,1886
20141218,-5.3,-10.1,0.4,0,1910,2014-12-18,1910
20141219,-2.1,-9.2,3.1,0.6,1924,2014-12-19,1924
20141220,0.8,-3.4,5.1,2,1924,2014-12-20,1924
20141221,-3.3,-7,1.3,0.7,1924,2014-12-21,1924
20141222,-2.5,-8,2.7,0.5,1973,2014-12-22,1973
20141223,0.1,-5.9,5.9,0,1973,2014-12-23,1973
20141224,3.4,-1.1,9,0.2,1973,2014-12-24,1973
20141225,-0.3,-3.9,4.3,0,1973,2014-12-25,1973
20141226,-2.1,-6.8,4.1,0,1958,2014-12-26,1958
20141227,-1.1,-6.7,7.1,0,1958,2014-12-27,1958
20141228,-0.1,-5.6,5.1,0,1958,2014-12-28,1958
20141229,2.7,-1.7,8,0,1968,2014-12-29,1968
20141230,3.5,-1.7,9.9,0,1938,2014-12-30,1938
20141231,0.1,-4.1,4.7,0.9,1938,2014-12-31,1938
20150101,-4.9,-7.4,-1.9,0.5,1938,2015-01-01,1938
20150102,-3.8,-7.6,0.8,0.3,1957,2015-01-02,1957
20150103,-2.3,-9.3,4.3,0,1957,2015-01-03,1957
20150104,2.4,-2.6,9.8,0,1957,2015-01-04,1957
20150105,3.8,-2.7,10.1,4.1,1957,2015-01-05,1957
20150106,1.8,-3.3,7.1,4.7,1980,2015-01-06,1980
20150107,-3,-6.5,1.6,0,1957,2015-01-07,1957
20150108,-2.5,-7.8,3.3,0,1959,2015-01-08,1959
20150109,-0.2,-5.1,4.9,0,1936,2015-01-09,1936
20150110,1,-4.2,6.7,0,1936,2015-01-10,1936
20150111,1,-3.3,6,0.1,1936,2015-01-11,1936
20150112,-1.7,-6.5,4.8,0,1936,2015-01-12,1936
20150113,0.4,-6.5,7.9,0,1928,2015-01-13,1928
20150114,2.7,-0.2,5.9,0.4,1913,2015-01-14,1913
20150115,3.1,-1.3,9.1,0.2,1907,2015-01-15,1907
20150116,1.5,-2.6,5.3,0.3,1896,2015-01-16,1896
20150117,-0.9,-4.6,3.1,0,1896,2015-01-17,1896
20150118,0,-6.8,5.8,1.3,1896,2015-01-18,1896
20150119,2.7,-1.3,6.4,0.4,1896,2015-01-19,1896
20150120,0.4,-5.3,6.8,0,1889,2015-01-20,1889
20150121,2.9,-0.6,6.5,3.1,1875,2015-01-21,1875
20150122,3.1,0.5,6.3,1.9,1910,2015-01-22,1910
20150123,1.4,-2.7,6.8,0,1910,2015-01-23,1910
20150124,2.6,-1.9,8.8,0,1910,2015-01-24,1910
20150125,3.7,-1.3,7.8,3.8,1910,2015-01-25,1910
20150126,5.6,2.7,9.1,1.7,1912,2015-01-26,1912
20150127,0.5,-3.7,4.6,0.3,1912,2015-01-27,1912
20150128,-2.1,-6,3.5,0.3,1912,2015-01-28,1912
20150129,0.3,-3.6,3.7,1.4,1911,2015-01-29,1911
20150130,0,-3.6,3.6,0.2,1894,2015-01-30,1894
20150131,-2.7,-6.9,2.6,0,1894,2015-01-31,1894
20150201,-1.9,-8,5.5,0,1894,2015-02-01,1894
20150202,-0.2,-5.5,7.3,0,1920,2015-02-02,1920
20150203,0.7,-5.1,7.9,0,1920,2015-02-03,1920
20150204,0.9,-3.4,6.1,0,1920,2015-02-04,1920
20150205,0.9,-2.9,5.4,0.3,1920,2015-02-05,1920
20150206,1.3,-3.6,7.4,0,1910,2015-02-06,1910
20150207,2.2,-2.6,7.1,0,1910,2015-02-07,1910
20150208,-4.8,-8.3,2.5,0,1910,2015-02-08,1910
20150209,-3.9,-10.7,1.2,0.1,1919,2015-02-09,1919
20150210,3,-2.2,8.1,0,1914,2015-02-10,1914
20150211,4,-1.2,9.7,0,1950,2015-02-11,1950
20150212,0.6,-3.2,4.8,0,1884,2015-02-12,1884
20150213,-0.7,-6.4,5.2,0,1881,2015-02-13,1881
20150214,2.2,-4.8,9.2,0,1881,2015-02-14,1881
20150215,6.1,-0.2,11,3.8,1881,2015-02-15,1881
20150216,5.1,3.8,6.8,10,1923,2015-02-16,1923
20150217,3.6,1.7,6.4,0.3,1952,2015-02-17,1952
20150218,2.3,0.6,4.8,0.1,1952,2015-02-18,1952
20150219,2.3,-2.1,8.3,0.2,1952,2015-02-19,1952
20150220,4.2,-3.2,10.9,0,1952,2015-02-20,1952
20150221,6.4,3.9,8.5,7.9,1952,2015-02-21,1952
20150222,6.3,1.7,11.3,1,1952,2015-02-22,1952
20150223,3.2,-0.2,8.6,0,2094,2015-02-23,2094
20150224,3.4,-0.9,9.6,0,2067,2015-02-24,2067
20150225,5.2,-0.4,11.2,0.1,2079,2015-02-25,2079
20150226,3.6,-1.1,8.2,0.2,2082,2015-02-26,2082
20150227,-0.3,-3.7,4.1,0,2115,2015-02-27,2115
20150228,2,-3.7,6.8,1.6,2115,2015-02-28,2115
20150301,3.2,0.5,7.1,0.9,2115,2015-03-01,2115
20150302,3.5,-3,10.5,0,2166,2015-03-02,2166
20150303,3.6,0.5,7.6,2.8,2174,2015-03-03,2174
20150304,0.2,-2.8,4.3,0,2202,2015-03-04,2202
20150305,0.5,-5.6,6.8,0,2216,2015-03-05,2216
20150306,3,-3.5,10.5,0,2216,2015-03-06,2216
20150307,4.3,-2.4,12.2,0,2216,2015-03-07,2216
20150308,6.4,-2.3,14.6,0,2216,2015-03-08,2216
20150309,4.5,-3.3,11.3,0.1,2258,2015-03-09,2258
20150310,-1.6,-5.4,2.7,0,2293,2015-03-10,2293
20150311,2.5,-3.3,8.1,0,2271,2015-03-11,2271
20150312,3.5,-2.9,9.5,0,2286,2015-03-12,2286
20150313,5.6,0.1,10.9,1.2,2308,2015-03-13,2308
20150314,4.8,-2,11.7,0,2308,2015-03-14,2308
20150315,6.4,-1.5,15.2,0,2308,2015-03-15,2308
20150316,9.3,0.7,19.1,0,2289,2015-03-16,2289
20150317,11.7,3,20.2,0,2280,2015-03-17,2280
20150318,9.6,7.8,12.3,31.8,2305,2015-03-18,2305
20150319,11.4,6.8,18.3,0.5,2310,2015-03-19,2310
20150320,12.1,7.1,19.6,0,2340,2015-03-20,2340
20150321,11.9,5.1,19.4,0,2340,2015-03-21,2340
20150322,9.7,3.8,16.8,0,2340,2015-03-22,2340
20150323,5.5,-0.3,11.5,0,2371,2015-03-23,2371
20150324,4.9,-1.6,12.1,0,2401,2015-03-24,2401
20150325,5.9,-2.4,14.2,0,2401,2015-03-25,2401
20150326,8.1,-0.8,17,0,2406,2015-03-26,2406
20150327,9.6,1.3,18.3,0,2415,2015-03-27,2415
20150328,11.1,1.5,19.3,0,2415,2015-03-28,2415
20150329,12,6.2,19.1,0,2415,2015-03-29,2415
20150330,13.1,4.7,21.3,0,2442,2015-03-30,2442
20150331,12.8,8.3,15.5,3.1,2480,2015-03-31,2480
20150401,11.7,9.2,15.9,1.9,2486,2015-04-01,2486
20150402,13.4,8.4,19.5,7.7,2509,2015-04-02,2509
20150403,12.9,9,18.8,9,2529,2015-04-03,2529
20150404,11.1,7.7,16.2,17.8,2529,2015-04-04,2529
20150405,10,8.4,11.7,3,2529,2015-04-05,2529
20150406,10.4,7.4,13.3,4.2,2546,2015-04-06,2546
20150407,7.5,5.1,10.8,0.9,2559,2015-04-07,2559
20150408,7.9,4.3,12.4,0.3,2568,2015-04-08,2568
20150409,9,3.4,15.1,0,2538,2015-04-09,2538
20150410,10.5,3.4,18.2,0,2538,2015-04-10,2538
20150411,11.4,3.5,19.5,0,2538,2015-04-11,2538
20150412,11.9,5.2,17.9,0.6,2538,2015-04-12,2538
20150413,10.4,8.1,13.2,7.5,2516,2015-04-13,2516
20150414,8.6,6.1,12.5,10.2,2565,2015-04-14,2565
20150415,12,5.9,18.8,1,2574,2015-04-15,2574
20150416,11.6,6,20.4,2.7,2617,2015-04-16,2617
20150417,11.4,3.6,19,0,2640,2015-04-17,2640
20150418,13.7,4.7,21.7,2.4,2640,2015-04-18,2640
20150419,14.2,11.3,17.2,14.2,2640,2015-04-19,2640
20150420,11.5,8.1,14.6,11,2697,2015-04-20,2697
20150421,12.8,5.7,20.9,0,2780,2015-04-21,2780
20150422,13.8,7.1,20.9,0,2795,2015-04-22,2795
20150423,14.4,5.9,22.3,0,2738,2015-04-23,2738
20150424,15.6,8.7,22.9,0,2719,2015-04-24,2719
20150425,15.7,6.7,24.2,0,2719,2015-04-25,2719
20150426,18.2,8.5,26.9,0,2719,2015-04-26,2719
20150427,18.7,11.2,26.6,0,2768,2015-04-27,2768
20150428,17.6,10.9,23.9,8.2,2779,2015-04-28,2779
20150429,15.8,14,18.2,23.2,2807,2015-04-29,2807
20150430,17.9,13.1,24,0.2,2715,2015-04-30,2715
20150501,19.2,12.8,26.3,0,2715,2015-05-01,2715
20150502,19.8,13.5,26.2,1.9,2715,2015-05-02,2715
20150503,17.6,15.8,20.2,12.9,2715,2015-05-03,2715
20150504,16.4,10.5,21.9,0,2712,2015-05-04,2712
20150505,14.2,5.9,21.9,0,2712,2015-05-05,2712
20150506,14.9,7.7,22.1,0,2913,2015-05-06,2913
20150507,16.3,8.7,24.1,0,2962,2015-05-07,2962
20150508,16.9,9.2,23.4,0,2972,2015-05-08,2972
20150509,17.7,12.9,24.1,0.2,2972,2015-05-09,2972
20150510,16.7,10.8,23.5,0,2972,2015-05-10,2972
20150511,16.8,11.7,21.9,23.8,2972,2015-05-11,2972
20150512,15.8,12.2,19.8,9,2855,2015-05-12,2855
20150513,19.6,12.5,25.7,0,2870,2015-05-13,2870
20150514,20.7,13.6,26.9,0,2870,2015-05-14,2870
20150515,19.1,15.3,23.9,1.3,2870,2015-05-15,2870
20150516,18,11.7,25.3,0,2870,2015-05-16,2870
20150517,18,9.8,26.1,0,2870,2015-05-17,2870
20150518,16.3,12.8,20.4,4,3034,2015-05-18,3034
20150519,17.9,12.8,24.2,0.7,3242,2015-05-19,3242
20150520,16.7,11.3,22.5,0,3342,2015-05-20,3342
20150521,18.7,10.1,26.5,0,3600,2015-05-21,3600
20150522,20.7,14,27.7,0,3653,2015-05-22,3653
20150523,20.2,14.1,27.3,0,3653,2015-05-23,3653
20150524,20.3,12.5,28.3,0,3653,2015-05-24,3653
20150525,20.2,12.2,28.3,0,3653,2015-05-25,3653
20150526,21.8,13.1,30.9,0,3639,2015-05-26,3639
20150527,21.4,12.8,30,0,3655,2015-05-27,3655
20150528,21.7,15.5,29.2,0,3697,2015-05-28,3697
20150529,22.5,14.6,29.6,0,3742,2015-05-29,3742
20150530,19.1,15.8,23,2.7,3742,2015-05-30,3742
20150531,20.4,14.5,27.7,0,3742,2015-05-31,3742
20150601,21.8,14.2,29,0,3562,2015-06-01,3562
20150602,21.7,17.2,27.2,0.4,3475,2015-06-02,3475
20150603,21.7,16.4,27.7,0,3438,2015-06-03,3438
20150604,21.6,12.9,29.3,0,3422,2015-06-04,3422
20150605,16.9,13.3,21.2,3.2,3411,2015-06-05,3411
20150606,19.1,12.3,26.1,0,3411,2015-06-06,3411
20150607,20.9,15,27.6,0,3411,2015-06-07,3411
20150608,20.2,15.8,24.7,1.3,3397,2015-06-08,3397
20150609,21.7,16.3,27.9,0,3421,2015-06-09,3421
20150610,23.7,16.5,31.2,0,3405,2015-06-10,3405
20150611,21.8,17.9,25.6,1.7,3490,2015-06-11,3490
20150612,23.2,18.1,29.6,0.7,3502,2015-06-12,3502
20150613,22.6,17.5,28.4,0.7,3502,2015-06-13,3502
20150614,21.8,17.4,27.3,5.1,3502,2015-06-14,3502
20150615,23,19.2,28.4,0,3508,2015-06-15,3508
20150616,22.6,19.2,28.5,1.1,3408,2015-06-16,3408
20150617,21.4,18.2,25.9,2.9,3384,2015-06-17,3384
20150618,22.5,18.1,27.8,0.8,3387,2015-06-18,3387
20150619,22.4,18.4,27.8,2.2,3359,2015-06-19,3359
20150620,19.4,17.4,22.3,12.2,3359,2015-06-20,3359
20150621,21.2,17,26.8,0.1,3359,2015-06-21,3359
20150622,22.3,17.3,28,0.2,3327,2015-06-22,3327
20150623,23.1,18.2,29,0.1,3303,2015-06-23,3303
20150624,22.5,19.2,27.2,3.4,3303,2015-06-24,3303
20150625,21.8,18.9,25.9,14.6,3214,2015-06-25,3214
20150626,20.9,18.8,23.8,32.4,3140,2015-06-26,3140
20150627,21.6,18.4,25.8,0.7,3140,2015-06-27,3140
20150628,22.1,17.9,27.2,0,3140,2015-06-28,3140
20150629,23.5,18.5,29.1,0.2,3126,2015-06-29,3126
20150630,21.4,19,25.5,11.5,3022,2015-06-30,3022
20150701,22.6,18.4,28.1,0.9,3015,2015-07-01,3015
20150702,22.4,17,28.2,0.2,2989,2015-07-02,2989
20150703,22.3,17.6,28,0.5,2983,2015-07-03,2983
20150704,21.2,15.8,26.7,0,2983,2015-07-04,2983
20150705,21.8,17,27.4,0.4,2983,2015-07-05,2983
20150706,22.2,17.9,27.2,0.2,2987,2015-07-06,2987
20150707,20.1,17.7,23.1,13.3,2998,2015-07-07,2998
20150708,21,18.4,23.6,23,2932,2015-07-08,2932
20150709,22.8,20.2,26.2,19.1,2937,2015-07-09,2937
20150710,25,20.6,30.3,0,2937,2015-07-10,2937
20150711,25.9,22,31.1,9.2,2937,2015-07-11,2937
20150712,24.2,22.8,26.1,44.8,2937,2015-07-12,2937
20150713,23.9,21.8,26.7,3.6,2998,2015-07-13,2998
20150714,25.4,21,30.8,0.1,2941,2015-07-14,2941
20150715,25,20.7,31.2,1,2921,2015-07-15,2921
20150716,22.9,19.4,27.1,0,2921,2015-07-16,2921
20150717,21.6,17.8,25.7,0.3,2904,2015-07-17,2904
20150718,23,20.1,27.1,0.1,2904,2015-07-18,2904
20150719,24,20.2,28.6,1.5,2904,2015-07-19,2904
20150720,24.3,21.9,27.6,2.7,2895,2015-07-20,2895
20150721,24.6,22.1,28.3,4.1,2867,2015-07-21,2867
20150722,25.7,23,29.9,2.8,2837,2015-07-22,2837
20150723,25.9,23.6,29.4,13,2861,2015-07-23,2861
20150724,25.6,24.1,27.6,17.4,2812,2015-07-24,2812
20150725,26.5,24,29.6,8.8,2812,2015-07-25,2812
20150726,27,22.4,32.4,3.8,2812,2015-07-26,2812
20150727,26.6,23.5,30.4,1.8,2821,2015-07-27,2821
20150728,27.4,24.1,32,0.6,2798,2015-07-28,2798
20150729,27.3,24.3,31.1,7.1,2785,2015-07-29,2785
20150730,28.7,24.7,33.7,0,2720,2015-07-30,2720
20150731,28.3,24.5,33.6,0.2,2720,2015-07-31,2720
20150801,27.6,23.8,32.9,1,2720,2015-08-01,2720
20150802,27,23.5,31.5,5.1,2720,2015-08-02,2720
20150803,28.1,24.2,33.1,0,2723,2015-08-03,2723
20150804,28,23.3,33.3,0,2708,2015-08-04,2708
20150805,28,23.6,33.7,0,2715,2015-08-05,2715
20150806,28.4,23.4,34.3,0,2736,2015-08-06,2736
20150807,28.5,23.4,34.8,2.2,2712,2015-08-07,2712
20150808,27.1,23.6,33.8,6.8,2712,2015-08-08,2712
20150809,26.8,22.7,32.3,0,2712,2015-08-09,2712
20150810,26.4,22.7,31.5,0,2779,2015-08-10,2779
20150811,25.1,21.3,29.2,6.7,2778,2015-08-11,2778
20150812,23.8,20.4,27.9,5.1,2829,2015-08-12,2829
20150813,24.8,21,30.5,6.9,2750,2015-08-13,2750
20150814,25.1,20.8,30.8,1.1,2750,2015-08-14,2750
20150815,25.9,21.2,31.6,0,2750,2015-08-15,2750
20150816,24.8,21.4,29.7,6.9,2750,2015-08-16,2750
20150817,25.1,20.5,30.9,1,2673,2015-08-17,2673
20150818,25.2,21.3,30,0,2728,2015-08-18,2728
20150819,25,21.4,29,0,2814,2015-08-19,2814
20150820,24.1,22,27.3,5,2882,2015-08-20,2882
20150821,23.6,21.1,28.3,26.6,2838,2015-08-21,2838
20150822,24.3,21.1,28.6,0.3,2838,2015-08-22,2838
20150823,24.9,21.4,29.8,0.1,2838,2015-08-23,2838
20150824,24.7,22.1,27.9,3.1,2881,2015-08-24,2881
20150825,21.5,19.7,24,26.8,2892,2015-08-25,2892
20150826,22.2,18.7,26.9,0.4,2901,2015-08-26,2901
20150827,23.2,18.3,28.7,1.4,2836,2015-08-27,2836
20150828,23,18.8,28.7,2.5,2817,2015-08-28,2817
20150829,22.9,18.8,28.7,0,2817,2015-08-29,2817
20150830,23.2,18.3,29.1,0.4,2817,2015-08-30,2817
20150831,23.9,19.3,29.1,1.8,2908,2015-08-31,2908
20150901,23.6,20.8,27.9,5,2887,2015-09-01,2887
20150902,22.8,20,27.4,9.6,2881,2015-09-02,2881
20150903,22.9,19.2,28.1,1.8,2865,2015-09-03,2865
20150904,23.3,18.8,29,0,2857,2015-09-04,2857
20150905,21.7,19.4,25.6,9.4,2857,2015-09-05,2857
20150906,20.9,18,24.6,6.6,2857,2015-09-06,2857
20150907,20.7,15.9,26.4,0.1,2888,2015-09-07,2888
20150908,20,14.3,26.2,0,2870,2015-09-08,2870
20150909,20.3,13.6,27.1,0,2846,2015-09-09,2846
20150910,20.6,14.2,27.3,0,2765,2015-09-10,2765
20150911,21,15.7,26.6,1.5,2795,2015-09-11,2795
20150912,18.8,15.5,22.1,3.8,2795,2015-09-12,2795
20150913,18.6,13.5,25.1,0,2795,2015-09-13,2795
20150914,19.1,12.8,26.4,0,2810,2015-09-14,2810
20150915,19.3,13.3,25.7,0,2760,2015-09-15,2760
20150916,18.9,13.2,24.1,1.6,2733,2015-09-16,2733
20150917,19.3,15.2,24.2,4.4,2699,2015-09-17,2699
20150918,20.1,14.6,26.3,0,2706,2015-09-18,2706
20150919,20.1,15.2,26.7,0,2706,2015-09-19,2706
20150920,20.1,14.8,26.6,0,2706,2015-09-20,2706
20150921,20.6,15.1,27.9,0,2740,2015-09-21,2740
20150922,20.6,14.8,28,0,2687,2015-09-22,2687
20150923,19,15.6,22.5,8.4,2703,2015-09-23,2703
20150924,20.7,16.5,25.7,1.2,2691,2015-09-24,2691
20150925,20.6,16.3,26.3,0,2697,2015-09-25,2697
20150926,20.1,15.4,26.5,0,2697,2015-09-26,2697
20150927,19.7,13.7,27.6,0,2697,2015-09-27,2697
20150928,20.5,13.1,28.6,0,2697,2015-09-28,2697
20150929,20.7,14.4,27,0,2697,2015-09-29,2697
20150930,19.3,16.7,23.1,1.7,2783,2015-09-30,2783
20151001,18.1,14.5,22.6,37.4,2770,2015-10-01,2770
20151002,15.9,8.9,21.9,0,2748,2015-10-02,2748
20151003,18.2,11.9,24.9,0,2748,2015-10-03,2748
20151004,16.5,11,23.6,0,2748,2015-10-04,2748
20151005,16.7,11,24.4,0,2788,2015-10-05,2788
20151006,16.8,10.1,25.4,0,2732,2015-10-06,2732
20151007,17.2,10.8,24.8,0,2717,2015-10-07,2717
20151008,17.5,12.5,24.4,0.1,2732,2015-10-08,2732
20151009,16,10.2,21.4,0.4,2732,2015-10-09,2732
20151010,13.7,7.6,20.7,4.8,2732,2015-10-10,2732
20151011,12.7,8.6,17,2.2,2732,2015-10-11,2732
20151012,13.4,9.4,18.5,0.5,2727,2015-10-12,2727
20151013,14.4,7.5,21.8,0,2675,2015-10-13,2675
20151014,15.5,9.5,23.3,0,2640,2015-10-14,2640
20151015,15.7,9.9,23.8,0,2617,2015-10-15,2617
20151016,15.8,10.4,23.5,0,2596,2015-10-16,2596
20151017,16.1,10.2,24.8,0,2596,2015-10-17,2596
20151018,16.2,9.6,25.2,0,2596,2015-10-18,2596
20151019,16.4,10.7,23.5,0.1,2592,2015-10-19,2592
20151020,16.8,11.5,24.1,0,2569,2015-10-20,2569
20151021,16.9,11.8,23.9,0.2,2501,2015-10-21,2501
20151022,16.3,12.3,21.6,0.3,2453,2015-10-22,2453
20151023,16.3,12.3,22,0,2398,2015-10-23,2398
20151024,16.2,11.3,22.3,1.2,2398,2015-10-24,2398
20151025,14.7,9.6,21,0,2398,2015-10-25,2398
20151026,14.4,9.1,19.8,0.4,2370,2015-10-26,2370
20151027,13.4,9.7,17.8,16.3,2340,2015-10-27,2340
20151028,11.4,5.9,17.2,0,2328,2015-10-28,2328
20151029,10.5,5.4,16.3,0.4,2356,2015-10-29,2356
20151030,8,3.6,12.8,0,2326,2015-10-30,2326
20151031,6.3,0.7,13.2,0,2326,2015-10-31,2326
20151101,6.7,0.9,11.2,0.1,2326,2015-11-01,2326
20151102,10.1,4.6,16.4,0.2,2317,2015-11-02,2317
20151103,10.8,4.9,19,0,2297,2015-11-03,2297
20151104,10.9,3.8,20,0,2310,2015-11-04,2310
20151105,12.9,7.1,20.7,0,2221,2015-11-05,2221
20151106,13.5,8,19.2,2.6,2210,2015-11-06,2210
20151107,13.2,11.7,14.5,28,2210,2015-11-07,2210
20151108,13.7,12.5,15.1,13.8,2210,2015-11-08,2210
20151109,12.7,10.8,15.5,3.2,2200,2015-11-09,2200
20151110,11.1,7.6,15.3,0.2,2207,2015-11-10,2207
20151111,11.5,6.8,17.1,2,2174,2015-11-11,2174
20151112,13.7,9.1,18.1,0.6,1919,2015-11-12,1919
20151113,12.1,10.9,13.9,24.4,1875,2015-11-13,1875
20151114,13.8,12,16.2,5,1875,2015-11-14,1875
20151115,13.5,9.6,18.3,0,1875,2015-11-15,1875
20151116,12.6,8.9,15.8,10.7,1949,2015-11-16,1949
20151117,14.3,12.3,17.1,0.5,1991,2015-11-17,1991
20151118,11.6,9.4,14.2,7.9,2042,2015-11-18,2042
20151119,10.2,8.6,12.1,0.9,2020,2015-11-19,2020
20151120,11,7.6,15.9,0.1,2020,2015-11-20,2020
20151121,9.6,5.9,13.5,0.1,2020,2015-11-21,2020
20151122,11.3,7.3,15.5,4.6,2020,2015-11-22,2020
20151123,10.9,9.2,12.7,6.6,2058,2015-11-23,2058
20151124,8.5,6,11.2,2.8,2164,2015-11-24,2164
20151125,5.6,3.8,7.6,9,2174,2015-11-25,2174
20151126,0.9,-1.1,4.5,3.3,2134,2015-11-26,2134
20151127,1.1,-1.9,4,0.6,2213,2015-11-27,2213
20151128,3.2,0.1,7.2,0,2213,2015-11-28,2213
20151129,5.2,1.6,9.6,0.8,2213,2015-11-29,2213
20151130,6.4,1.5,11.6,0.2,2232,2015-11-30,2232
20151201,4.7,-0.9,12.1,0,2211,2015-12-01,2211
20151202,7.3,2.9,11.3,5.7,2183,2015-12-02,2183
20151203,3,-0.3,6.5,3,2240,2015-12-03,2240
20151204,2.8,-0.6,5.7,0.5,2240,2015-12-04,2240
20151205,5.5,2.1,8.7,0,2240,2015-12-05,2240
20151206,3.2,-0.7,8.3,0,2240,2015-12-06,2240
20151207,3.5,-2.5,9.9,0,2221,2015-12-07,2221
20151208,4.6,0,11.1,0,2221,2015-12-08,2221
20151209,6.2,-0.4,13.2,0,2221,2015-12-09,2221
20151210,8.7,6.6,10.6,14.1,2247,2015-12-10,2247
20151211,7.6,3.8,10.9,3.7,2202,2015-12-11,2202
20151212,5.5,1.1,10.8,0,2202,2015-12-12,2202
20151213,6.5,2.6,12.5,0,2202,2015-12-13,2202
20151214,6.9,4.2,8.7,3.9,2175,2015-12-14,2175
20151215,7.2,4.7,9.9,0.5,2178,2015-12-15,2178
20151216,1.7,-1.6,5.5,2.4,2157,2015-12-16,2157
20151217,-2,-4.8,1.4,0.3,2129,2015-12-17,2129
20151218,-0.5,-6,4.7,0,2148,2015-12-18,2148
20151219,1.4,-3,8.4,0,2148,2015-12-19,2148
20151220,2.1,-2.5,6,0.8,2148,2015-12-20,2148
20151221,4.3,0.5,9.3,1.5,2123,2015-12-21,2123
20151222,4.1,-1.1,9.6,0.1,2125,2015-12-22,2125
20151223,6.3,3.8,9,1.9,2127,2015-12-23,2127
20151224,4.2,0.8,8.7,0,2147,2015-12-24,2147
20151225,1.4,-2.6,5.8,0,2147,2015-12-25,2147
20151226,3.8,-2.1,9.8,0.2,2147,2015-12-26,2147
20151227,-0.8,-4.6,3.7,0,2147,2015-12-27,2147
20151228,-2.4,-6.4,2.2,0,2160,2015-12-28,2160
20151229,-1.4,-6.7,4.8,0,2202,2015-12-29,2202
